0;7.1089077917385985
1;7.1089077917385985
2;8.649300304192439
3;8.56081493158098
4;218.97673610058698
5;8.649300304192439
6;164.21378535023442
7;24.10594564097747
8;36.79208571960563
9;116.21200713668443
10;39.01994356914245
11;337.20021915191097
12;10.792072302216416
13;10.792072302216416
14;7.754557461768964
15;89.47779887868145
16;54.926922481473525
17;246.022734371805
18;38.124376596978635
19;41.813340894289404
20;69.06607440111198
21;41.391028953466844
22;58.981192216627555
23;31.919127406608727
24;34.320301252768175
25;48.85545064288371
26;103.94333303943424
27;35.769884386477635
28;38.936895546598166
29;34.130167813186425
30;41.324559639269346
31;52.04271379240162
32;44.781490941290514
33;34.691391053373465
34;57.139533078340236
35;163.879164852925
36;137.0691589160867
37;90.77939333556272
38;11.69558941209991
39;204.04413398522945
40;45.83662787456777
41;6.882524366938141
42;27.3640948655917
43;75.94673019974013
44;79.02248878309216
45;66.17563015813248
46;21.504639193463426
47;50.8023268581373
48;37.67782931533229
49;36.38337465650735
50;19.619301574307475
51;144.00114032593987
52;58.70092046147057
53;25.90861073430117
54;55.552350835899446
55;33.0013420917759
56;29.620388418640864
57;101.90555100971838
58;13.383395391796524
59;84.99161786673557
60;21.888274233844477
61;37.59907208992001
62;68.83718717910347
63;155.19836033307334
64;54.304664074801096
65;169.69822553794285
66;46.820388775238186
67;17.66185918058492
68;78.62053408674089
69;5.759319207482888
70;58.746464265183874
71;266.6731207089233
72;30.068329162016905
73;30.71377388831349
74;46.08631208166213
75;22.35385162805211
76;73.45312486807691
77;63.42959227194646
78;26.36045219075324
79;28.94815577231804
80;107.31635668142494
81;1130.7626311374254
82;42.64056246301286
83;11.864981825735493
84;14.740729912147188
85;22.070238961392878
86;29.550458285236076
87;19.926079050104885
88;57.540742735173374
89;33.625498278675515
90;20.9513917397533
91;44.81889094839526
92;31.340517117698756
93;21.26379322861364
94;17.32344797811473
95;25.630299680607987
96;21.194163781494154
97;21.514526136215977
98;16.6725963972448
99;18.293164387288073
100;24.596383015352963
101;21.28396727642746
102;24.480092129201978
103;27.130981162456845
104;36.637135142851086
105;30.451230027434384
106;21.1952276467682
107;31.065944487386677
108;16.541985463379582
109;30.83415817987914
110;19.83915194060232
111;25.21403705808259
112;17.454281846237645
113;29.08285979520448
114;21.824788333133938
115;30.779727369624382
116;23.350626788806665
117;14.22301504751513
118;29.33461347324579
119;14.87488690382673
120;31.057559056997437
121;13.454390318279234
122;15.901751838728869
123;14.321034557182545
124;15.979223038928989
125;16.34354695946585
126;15.382932779678613
127;23.152608369072933
128;30.971172766941898
129;13.825062321642664
130;13.336713104241642
131;15.264506107662436
132;22.891467427610728
133;24.88317066832098
134;15.255643719942775
135;14.656709317774654
136;47.4982848631464
137;217.0109159281487
138;74.46656354990587
139;56.87542433087949
140;147.86313500714988
141;95.6008388835132
142;291.7606400942982
143;134.02235371596035
144;20.289714662022245
145;22.867180294511645
146;17.1291266304473
147;19.698669922192664
148;18.39304499697085
149;20.460717670080857
150;52.57320631691075
151;23.900537158694924
152;36.216333163739236
153;60.92995607001714
154;32.766524900189005
155;33.04477735098048
156;38.36946243192371
157;15.683463184032188
158;59.30490020586587
159;28.518985014288287
160;44.29812455507442
161;40.70254268484379
162;38.69935441692161
163;31.54523547323221
164;25.017181715381827
165;19.80217865333463
166;16.711798374672
167;23.89745898811521
168;17.579793498323316
169;19.04359862772274
170;23.166052357893175
171;18.939265409787456
172;21.55197514182767
173;19.863869502434
174;18.01791985814257
175;22.127553427856782
176;19.879229743452434
177;19.19643725397063
178;17.102791779650985
179;18.165513715539575
180;21.368462817141047
181;23.122603155265253
182;37.86220070620745
183;15.754543874165103
184;21.894741779155794
185;15.6821279703629
186;24.616661445809008
187;33.61547704914447
188;17.166255580571708
189;33.21574833560616
190;22.281305010107225
191;19.774638868722562
192;21.26783120327606
193;26.782558836094452
194;7.739147221253942
195;57.11929254464028
196;27.224579689101652
197;15.16971569442321
198;13.929232641316423
199;13.717100099311834
200;13.904791270062763
201;18.67871456793077
202;30.80897399551918
203;21.144827816926483
204;23.390912250128917
205;29.54692033100799
206;17.07130040775247
207;25.755602401743793
208;18.660268744084103
209;14.030149535575951
210;25.097175066219954
211;32.48681346153792
212;17.52025830237695
213;20.489566315239383
214;25.973668642333433
215;19.55111324996189
216;13.494313552775504
217;23.51361435685656
218;29.278878546738493
219;15.387548768349411
220;20.007996356766622
221;20.684968335752554
222;24.672930810502276
223;40.350797827715844
224;42.2165667831392
225;29.810725076688875
226;27.654914973906074
227;30.85094961091407
228;35.847901151258334
229;33.782451133580416
230;45.60942422891691
231;32.81589813627397
232;54.389729637121
233;56.226244450133045
234;14.569318533238238
235;39.170038449530765
236;23.104853352565375
237;44.549125394377995
238;589.0900938890074
239;34.14428245273612
240;34.285507877939054
241;35.1291983445246
242;14.857925345890592
243;33.81462667778207
244;25.246976518538805
245;16.287277875765167
246;24.460832899319616
247;22.560637650266536
248;14.7167446406727
249;24.187576162709583
250;4.833115772409988
251;77.41746286952933
252;29.400130440891903
253;35.50217872381508
254;6.230407439433663
255;165.4592437604342
256;58.145185405382065
257;492.0708458923938
258;17.552803912786302
259;33.6439016997994
260;69.57314984853159
261;36.39195044552258
262;29.66411099451439
263;24.967069195310266
264;42.54652358335124
265;130.1028724735371
266;36.90448648169749
267;253.29348127300955
268;34.67503696358488
269;193.77863938422766
270;445.0103251507867
271;647.1010195015858
272;48.7698884403363
273;419.6438231116077
274;90.26093165824975
275;99.05640541066272
276;245.82441799968865
277;214.20089012877423
278;168.3874945270592
279;150.61995386564783
280;284.2016432098564
281;98.12740267696785
282;562.3816382243358
283;265.44449679070425
284;112.45025270945749
285;139.63185658275074
286;114.48835751898712
287;19.84024382325624
288;161.14379786146125
289;3378.5049856886785
290;542.6578529753772
291;500.42013452232914
292;271.5987310365743
293;176.76454836437597
294;489.74371792604
295;35.11781593644731
296;146.08594621049357
297;366.6247010034477
298;141.44281994810913
